library_name,batch,sample_name,sequencing_batch,device_operation,habitat,station,cruise,type,experiment,fwd,rev
MOSAIC-Sample2203,SciLife,MOSAIC-Sample2203,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2203/UD-2940-MOSAIC-Sample2203_S183_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2203/UD-2940-MOSAIC-Sample2203_S183_L004_R2_001.fastq.gz
MOSAIC-Sample2303,SciLife,MOSAIC-Sample2303,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2303/UD-2940-MOSAIC-Sample2303_S184_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2303/UD-2940-MOSAIC-Sample2303_S184_L004_R2_001.fastq.gz
MOSAIC-Sample2403,SciLife,MOSAIC-Sample2403,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2403/UD-2940-MOSAIC-Sample2403_S185_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2403/UD-2940-MOSAIC-Sample2403_S185_L004_R2_001.fastq.gz
MOSAIC-Sample2503,SciLife,MOSAIC-Sample2503,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2503/UD-2940-MOSAIC-Sample2503_S186_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2503/UD-2940-MOSAIC-Sample2503_S186_L004_R2_001.fastq.gz
MOSAIC-Sample2603,SciLife,MOSAIC-Sample2603,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2603/UD-2940-MOSAIC-Sample2603_S187_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2603/UD-2940-MOSAIC-Sample2603_S187_L004_R2_001.fastq.gz
MOSAIC-Sample2703,SciLife,MOSAIC-Sample2703,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2703/UD-2940-MOSAIC-Sample2703_S188_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2703/UD-2940-MOSAIC-Sample2703_S188_L004_R2_001.fastq.gz
MOSAIC-Sample2803,SciLife,MOSAIC-Sample2803,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2803/UD-2940-MOSAIC-Sample2803_S189_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2803/UD-2940-MOSAIC-Sample2803_S189_L004_R2_001.fastq.gz
MOSAIC-Sample2903,SciLife,MOSAIC-Sample2903,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2903/UD-2940-MOSAIC-Sample2903_S190_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample2903/UD-2940-MOSAIC-Sample2903_S190_L004_R2_001.fastq.gz
MOSAIC-Sample3003,SciLife,MOSAIC-Sample3003,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3003/UD-2940-MOSAIC-Sample3003_S191_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3003/UD-2940-MOSAIC-Sample3003_S191_L004_R2_001.fastq.gz
MOSAIC-Sample3103,SciLife,MOSAIC-Sample3103,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3103/UD-2940-MOSAIC-Sample3103_S192_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3103/UD-2940-MOSAIC-Sample3103_S192_L004_R2_001.fastq.gz
MOSAIC-Sample31,SciLife,MOSAIC-Sample31,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample31/UD-2940-MOSAIC-Sample31_S165_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample31/UD-2940-MOSAIC-Sample31_S165_L004_R2_001.fastq.gz
MOSAIC-Sample3203,SciLife,MOSAIC-Sample3203,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3203/UD-2940-MOSAIC-Sample3203_S193_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3203/UD-2940-MOSAIC-Sample3203_S193_L004_R2_001.fastq.gz
MOSAIC-Sample3303,SciLife,MOSAIC-Sample3303,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3303/UD-2940-MOSAIC-Sample3303_S194_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3303/UD-2940-MOSAIC-Sample3303_S194_L004_R2_001.fastq.gz
MOSAIC-Sample3403,SciLife,MOSAIC-Sample3403,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3403/UD-2940-MOSAIC-Sample3403_S195_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3403/UD-2940-MOSAIC-Sample3403_S195_L004_R2_001.fastq.gz
MOSAIC-Sample3,SciLife,MOSAIC-Sample3,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3/UD-2940-MOSAIC-Sample3_S163_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample3/UD-2940-MOSAIC-Sample3_S163_L004_R2_001.fastq.gz
MOSAIC-Sample45,SciLife,MOSAIC-Sample45,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample45/UD-2940-MOSAIC-Sample45_S166_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample45/UD-2940-MOSAIC-Sample45_S166_L004_R2_001.fastq.gz
MOSAIC-Sample603,SciLife,MOSAIC-Sample603,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample603/UD-2940-MOSAIC-Sample603_S167_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample603/UD-2940-MOSAIC-Sample603_S167_L004_R2_001.fastq.gz
MOSAIC-Sample703,SciLife,MOSAIC-Sample703,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample703/UD-2940-MOSAIC-Sample703_S168_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample703/UD-2940-MOSAIC-Sample703_S168_L004_R2_001.fastq.gz
MOSAIC-Sample803,SciLife,MOSAIC-Sample803,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample803/UD-2940-MOSAIC-Sample803_S169_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample803/UD-2940-MOSAIC-Sample803_S169_L004_R2_001.fastq.gz
MOSAIC-Sample903,SciLife,MOSAIC-Sample903,UD-2940,,,,MOSAIC,DNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample903/UD-2940-MOSAIC-Sample903_S170_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2940/210723_A00605_0257_AHGVTVDSX2/Sample_UD-2940-MOSAIC-Sample903/UD-2940-MOSAIC-Sample903_S170_L004_R2_001.fastq.gz
MOSAIC-Sample1,SciLife,MOSAIC-Sample1,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample1/UD-2941-MOSAIC-Sample1_S48_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample1/UD-2941-MOSAIC-Sample1_S48_L003_R2_001.fastq.gz
MOSAIC-Sample2201,SciLife,MOSAIC-Sample2201,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2201/UD-2941-MOSAIC-Sample2201_S52_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2201/UD-2941-MOSAIC-Sample2201_S52_L003_R2_001.fastq.gz
MOSAIC-Sample2202,SciLife,MOSAIC-Sample2202,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2202/UD-2941-MOSAIC-Sample2202_S53_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2202/UD-2941-MOSAIC-Sample2202_S53_L003_R2_001.fastq.gz
MOSAIC-Sample2207D,SciLife,MOSAIC-Sample2207D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2207D/UD-2941-MOSAIC-Sample2207D_S54_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2207D/UD-2941-MOSAIC-Sample2207D_S54_L003_R2_001.fastq.gz
MOSAIC-Sample2208L,SciLife,MOSAIC-Sample2208L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2208L/UD-2941-MOSAIC-Sample2208L_S55_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2208L/UD-2941-MOSAIC-Sample2208L_S55_L003_R2_001.fastq.gz
MOSAIC-Sample2209D,SciLife,MOSAIC-Sample2209D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2209D/UD-2941-MOSAIC-Sample2209D_S56_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2209D/UD-2941-MOSAIC-Sample2209D_S56_L003_R2_001.fastq.gz
MOSAIC-Sample2210L,SciLife,MOSAIC-Sample2210L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2210L/UD-2941-MOSAIC-Sample2210L_S57_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2210L/UD-2941-MOSAIC-Sample2210L_S57_L003_R2_001.fastq.gz
MOSAIC-Sample2211D,SciLife,MOSAIC-Sample2211D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2211D/UD-2941-MOSAIC-Sample2211D_S58_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2211D/UD-2941-MOSAIC-Sample2211D_S58_L003_R2_001.fastq.gz
MOSAIC-Sample2212L,SciLife,MOSAIC-Sample2212L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2212L/UD-2941-MOSAIC-Sample2212L_S59_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2212L/UD-2941-MOSAIC-Sample2212L_S59_L003_R2_001.fastq.gz
MOSAIC-Sample2213D,SciLife,MOSAIC-Sample2213D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2213D/UD-2941-MOSAIC-Sample2213D_S60_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2213D/UD-2941-MOSAIC-Sample2213D_S60_L003_R2_001.fastq.gz
MOSAIC-Sample2214L,SciLife,MOSAIC-Sample2214L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2214L/UD-2941-MOSAIC-Sample2214L_S61_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2214L/UD-2941-MOSAIC-Sample2214L_S61_L003_R2_001.fastq.gz
MOSAIC-Sample2215D,SciLife,MOSAIC-Sample2215D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2215D/UD-2941-MOSAIC-Sample2215D_S62_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2215D/UD-2941-MOSAIC-Sample2215D_S62_L003_R2_001.fastq.gz
MOSAIC-Sample2216L,SciLife,MOSAIC-Sample2216L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2216L/UD-2941-MOSAIC-Sample2216L_S63_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2216L/UD-2941-MOSAIC-Sample2216L_S63_L003_R2_001.fastq.gz
MOSAIC-Sample2217D,SciLife,MOSAIC-Sample2217D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2217D/UD-2941-MOSAIC-Sample2217D_S64_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2217D/UD-2941-MOSAIC-Sample2217D_S64_L003_R2_001.fastq.gz
MOSAIC-Sample2218L,SciLife,MOSAIC-Sample2218L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2218L/UD-2941-MOSAIC-Sample2218L_S65_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2218L/UD-2941-MOSAIC-Sample2218L_S65_L003_R2_001.fastq.gz
MOSAIC-Sample2801,SciLife,MOSAIC-Sample2801,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2801/UD-2941-MOSAIC-Sample2801_S51_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample2801/UD-2941-MOSAIC-Sample2801_S51_L003_R2_001.fastq.gz
MOSAIC-Sample3001,SciLife,MOSAIC-Sample3001,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3001/UD-2941-MOSAIC-Sample3001_S66_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3001/UD-2941-MOSAIC-Sample3001_S66_L003_R2_001.fastq.gz
MOSAIC-Sample3002,SciLife,MOSAIC-Sample3002,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3002/UD-2941-MOSAIC-Sample3002_S67_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3002/UD-2941-MOSAIC-Sample3002_S67_L003_R2_001.fastq.gz
MOSAIC-Sample3007D,SciLife,MOSAIC-Sample3007D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3007D/UD-2941-MOSAIC-Sample3007D_S68_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3007D/UD-2941-MOSAIC-Sample3007D_S68_L003_R2_001.fastq.gz
MOSAIC-Sample3008L,SciLife,MOSAIC-Sample3008L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3008L/UD-2941-MOSAIC-Sample3008L_S69_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3008L/UD-2941-MOSAIC-Sample3008L_S69_L003_R2_001.fastq.gz
MOSAIC-Sample3009D,SciLife,MOSAIC-Sample3009D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3009D/UD-2941-MOSAIC-Sample3009D_S70_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3009D/UD-2941-MOSAIC-Sample3009D_S70_L003_R2_001.fastq.gz
MOSAIC-Sample3010L,SciLife,MOSAIC-Sample3010L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3010L/UD-2941-MOSAIC-Sample3010L_S71_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3010L/UD-2941-MOSAIC-Sample3010L_S71_L003_R2_001.fastq.gz
MOSAIC-Sample3011D,SciLife,MOSAIC-Sample3011D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3011D/UD-2941-MOSAIC-Sample3011D_S72_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3011D/UD-2941-MOSAIC-Sample3011D_S72_L003_R2_001.fastq.gz
MOSAIC-Sample3012L,SciLife,MOSAIC-Sample3012L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3012L/UD-2941-MOSAIC-Sample3012L_S73_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3012L/UD-2941-MOSAIC-Sample3012L_S73_L003_R2_001.fastq.gz
MOSAIC-Sample3013D,SciLife,MOSAIC-Sample3013D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3013D/UD-2941-MOSAIC-Sample3013D_S74_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3013D/UD-2941-MOSAIC-Sample3013D_S74_L003_R2_001.fastq.gz
MOSAIC-Sample3014L,SciLife,MOSAIC-Sample3014L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3014L/UD-2941-MOSAIC-Sample3014L_S75_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3014L/UD-2941-MOSAIC-Sample3014L_S75_L003_R2_001.fastq.gz
MOSAIC-Sample3015D,SciLife,MOSAIC-Sample3015D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3015D/UD-2941-MOSAIC-Sample3015D_S76_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3015D/UD-2941-MOSAIC-Sample3015D_S76_L003_R2_001.fastq.gz
MOSAIC-Sample3016L,SciLife,MOSAIC-Sample3016L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3016L/UD-2941-MOSAIC-Sample3016L_S77_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3016L/UD-2941-MOSAIC-Sample3016L_S77_L003_R2_001.fastq.gz
MOSAIC-Sample3017D,SciLife,MOSAIC-Sample3017D,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3017D/UD-2941-MOSAIC-Sample3017D_S78_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3017D/UD-2941-MOSAIC-Sample3017D_S78_L003_R2_001.fastq.gz
MOSAIC-Sample3018L,SciLife,MOSAIC-Sample3018L,UD-2941,,,,MOSAIC,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3018L/UD-2941-MOSAIC-Sample3018L_S79_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UD-2941/211001_A00181_0347_AHL2WMDSX2/Sample_UD-2941-MOSAIC-Sample3018L/UD-2941-MOSAIC-Sample3018L_S79_L003_R2_001.fastq.gz
